# delay_800pp, ch0_on, ch1_on, ch2_on, ch3_on, ch4_on, ch5_on, ch6_on, ch7_on, ch0_off, ch1_off, ch2_off, ch3_off, ch4_off, ch5_off, ch6_off, ch7_off, ch0_on_std, ch1_on_std, ch2_on_std, ch3_on_std, ch4_on_std, ch5_on_std, ch6_on_std, ch7_on_std, ch0_off_std, ch1_off_std, ch2_off_std, ch3_off_std, ch4_off_std, ch5_off_std, ch6_off_std, ch7_off_std, ch0_on_npulses, ch1_on_npulses, ch2_on_npulses, ch3_on_npulses, ch4_on_npulses, ch5_on_npulses, ch6_on_npulses, ch7_on_npulses, ch0_off_npulses, ch1_off_npulses, ch2_off_npulses, ch3_off_npulses, ch4_off_npulses, ch5_off_npulses, ch6_off_npulses, ch7_off_npulses, 
-9.094144306772917131e-10 1.173995196679687433e+04 8.676912353515625000e+03 1.432004528320312602e+03 1.131666259765625043e-01 4.871506958007812416e-01 -2.097476196289062567e-01 -2.253864135742187635e-01 2.359680175781249944e-01 1.174348551562499961e+04 1.023605632934570338e+02 1.436214510742187485e+03 2.666180419921874989e-02 5.365929565429687909e-01 1.393287353515625104e-01 -2.963060913085937553e-01 -2.792988281250000093e-01 2.436337466317155176e+01 9.237751403582810994e+00 9.738584109811124989e+00 3.226243902109827477e+00 2.332351383703003656e+00 4.446218191230298267e+00 4.094826167273781792e+00 4.896400513668449861e+00 2.444721269465787117e+01 7.464244193230076263e+00 9.831301492398871744e+00 3.160802836403235450e+00 2.653385416952049880e+00 4.773687189404511422e+00 4.142809867004720203e+00 4.676716808206636600e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.093893538304988811e-10 1.174306362695312419e+04 8.675189447265625859e+03 1.433142913085937607e+03 1.242554016113281284e-01 3.575310058593749729e-01 -2.359385986328124962e-01 1.827296142578125060e-01 -1.715108642578125064e-01 1.174009565624999959e+04 1.017672531127929716e+02 1.437482347900390550e+03 8.566284179687499653e-03 5.196567993164062926e-01 1.784172973632812409e-01 3.700639648437499818e-01 1.383449707031249865e-01 2.461646105885230895e+01 9.282665463693671626e+00 9.382958755451049626e+00 3.210725927936432189e+00 2.331800055991068099e+00 4.390436626905989570e+00 3.838655709353173240e+00 4.784502884346056639e+00 2.413129330341839562e+01 7.874577249306355498e+00 9.672152953181834434e+00 3.166111849482462937e+00 2.775362494649781464e+00 4.520826695593847866e+00 3.936478327779966868e+00 4.927576511446412511e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.093643436951899684e-10 1.174083704492187462e+04 8.676380142578125742e+03 1.432310160644531152e+03 1.025829467773437531e-01 2.881065063476562771e-01 9.825885009765625289e-02 -1.592498779296875125e-02 -2.096447753906250100e-01 1.174215045117187583e+04 1.022014449310302666e+02 1.436702293212890709e+03 -8.129385375976562467e-02 4.547809448242187691e-01 5.050622558593750172e-02 -1.847717895507812458e-01 1.815225830078124880e-01 2.435535978511697763e+01 9.611635779495466991e+00 9.501842737916799564e+00 3.094695189163832350e+00 2.400323625465980104e+00 4.318818261649068901e+00 3.937629325261990498e+00 4.876157444586559642e+00 2.469992271955957008e+01 7.511825818143993416e+00 9.901814555116425609e+00 2.950036141802695244e+00 2.460608528380642479e+00 4.445519207035640186e+00 4.058829217625074648e+00 4.418503589821836108e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.093393936002164075e-10 1.174077892187500038e+04 8.676420525390625698e+03 1.431686352783203120e+03 -1.081680297851562479e-02 5.546931152343750338e-01 -5.141973876953125355e-01 1.238302612304687522e-01 2.559992675781250226e-01 1.174298438671875010e+04 1.026492123260498062e+02 1.435995954101562575e+03 -2.080587768554687661e-02 5.222661132812500551e-01 -7.810852050781249938e-03 6.192193603515624978e-02 2.484672851562499951e-01 2.415445050477304179e+01 9.877447966198685592e+00 9.822395343374969556e+00 3.144188416496926486e+00 2.310559275233138976e+00 4.389008831057233273e+00 3.982659738371557179e+00 4.824859217355293772e+00 2.446651945335487000e+01 7.735111291640242470e+00 9.968106484306003878e+00 3.127823088395068396e+00 2.500678477862959603e+00 4.683695470326840748e+00 3.927290192343626529e+00 4.731271879345043452e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.093143100822752145e-10 1.174378510156250013e+04 8.676243376953125335e+03 1.430576713867187436e+03 1.877725524902343623e-01 5.802425537109374698e-01 -3.322752685546874751e-01 3.152245483398437575e-01 -1.338225097656249862e-01 1.173894372851562548e+04 1.027485304107666053e+02 1.434988645996093737e+03 2.286080932617187353e-02 6.673320922851562198e-01 1.247448730468750031e-02 2.704101562500000125e-02 -1.316774902343749998e-01 2.438873773850420790e+01 9.656287090068607526e+00 9.589672371267537798e+00 3.045193878622970196e+00 2.361706491307730360e+00 4.572721723205177113e+00 4.172713300963720506e+00 4.698278475587652103e+00 2.381719907699883265e+01 7.480667615466404463e+00 9.708413780679508776e+00 3.120120706464441174e+00 2.537170800876319632e+00 4.560814402839138637e+00 3.958800863402164971e+00 4.515648888233046776e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.092892999469663018e-10 1.173929447851562509e+04 8.676527263671874607e+03 1.431333648437499960e+03 5.832714843749999684e-02 4.849699707031249751e-01 1.429663085937500078e-01 3.325590820312500084e-01 1.325222167968750087e-01 1.174322279492187590e+04 1.022218652954101543e+02 1.435494006835937398e+03 1.194826354980468713e-01 7.346401977539062100e-01 -7.070861816406250229e-03 -9.382788085937500411e-02 3.179339599609374845e-01 2.442751729676835737e+01 9.779037021240178262e+00 9.687407135077251041e+00 3.015250799374324941e+00 2.667738387556391366e+00 4.640138955932081366e+00 4.033064625342845488e+00 5.087488194104730965e+00 2.439782430176324723e+01 7.567465437294050190e+00 9.842572654621454475e+00 2.999226276724221041e+00 2.468700321498541683e+00 4.408837576685161075e+00 4.182407662755871947e+00 4.908886444382403624e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.092643898788831132e-10 1.174175335156250003e+04 8.676246392578124869e+03 1.432085659423828019e+03 1.802611083984375084e-01 4.731238403320312536e-01 -3.798062133789062433e-01 9.371014404296874878e-02 3.107327880859375169e-01 1.174168824218749978e+04 1.024094491577148460e+02 1.436141135742187544e+03 6.871624755859374878e-02 4.398796386718750173e-01 2.124307861328124936e-01 -1.231365966796875086e-02 2.901171874999999845e-02 2.408701379522607766e+01 9.582098390146732925e+00 9.660861445129208747e+00 3.258093795635454981e+00 2.681092086657849816e+00 4.588208112532607963e+00 4.113090612244586275e+00 4.875883809172168348e+00 2.404840482236347299e+01 7.990495225637995524e+00 9.724749919238258045e+00 3.044061948019816111e+00 2.408767340489431863e+00 4.620741619272911826e+00 4.230595170990706144e+00 4.530168499678076444e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.092396532606581358e-10 1.174261996874999932e+04 8.675902273437499389e+03 1.431288741210937587e+03 1.280999450683593666e-01 6.613429565429687074e-01 -1.369967651367187400e-01 -1.056336669921874999e-01 5.521779785156250009e-01 1.174054548242187411e+04 1.017385715637206971e+02 1.435033088378906314e+03 1.731610107421875100e-01 5.606427001953124822e-01 -4.057431030273437322e-01 -1.796112670898437624e-01 1.611334228515625133e-01 2.451303401384588554e+01 9.231398891460361966e+00 9.508525951101297835e+00 3.202323453018029564e+00 2.542452534922517327e+00 4.706698217575238985e+00 3.860269163035987106e+00 4.561922255265281834e+00 2.472614313706656830e+01 8.195528028578547008e+00 9.762163538904767179e+00 3.019934372766791775e+00 2.386173767772914900e+00 4.553044928063328278e+00 4.112174575981474511e+00 4.769032996872484276e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.092143295813749156e-10 1.173873550390624951e+04 8.676034925781250422e+03 1.431524799072265523e+03 7.003341674804687556e-02 4.241203002929687660e-01 2.596899414062499994e-02 -2.005971679687499898e-01 -1.839335937500000129e-01 1.174377682812499916e+04 1.021510367126464871e+02 1.435188236083984293e+03 4.019470214843749722e-02 6.266942749023437509e-01 2.148806762695312511e-01 2.545755615234375213e-01 -7.521179199218749889e-02 2.476856076287201347e+01 9.256347271451506487e+00 9.886995968997599249e+00 3.153532624387360261e+00 2.445402393782812211e+00 4.606185362019518337e+00 3.955597023154968639e+00 4.719120230860540666e+00 2.465257408647815041e+01 8.387558896354867954e+00 1.003912246801158936e+01 3.111128641983293974e+00 2.334537465390481348e+00 4.333758794025842853e+00 4.229418660203124070e+00 4.817231985913235981e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.091893794864016648e-10 1.174303555859375047e+04 8.675313015625000844e+03 1.433720395996093657e+03 7.031094360351562711e-02 6.270922241210937775e-01 3.115805053710937744e-01 3.878051147460937487e-01 4.481312255859374871e-01 1.173932954296874959e+04 1.021157182769775460e+02 1.437336139892578103e+03 8.552758789062500644e-02 4.404367065429687367e-01 -9.576049804687500333e-02 1.306895141601562560e-01 7.663378906249999900e-02 2.430947195175254194e+01 8.952708363328847341e+00 9.468545760458754401e+00 3.107322806580062657e+00 2.641468252045291010e+00 4.576639235551072105e+00 4.137206804663865256e+00 4.724496723549711952e+00 2.469712953590453708e+01 8.046559670454794144e+00 9.575586265172452372e+00 3.112997376317163223e+00 2.482582535619505926e+00 4.699656043204777589e+00 4.258049854714494487e+00 4.493133718256465237e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.091643359953505340e-10 1.174075152343750051e+04 8.676318117187500320e+03 1.432384465332031141e+03 1.886666870117187367e-01 5.644566650390625551e-01 -3.605167846679687704e-01 2.736774902343749871e-01 1.780440673828125042e-01 1.174297987109375026e+04 1.020336856384277411e+02 1.435728852539062473e+03 1.659273071289062429e-01 4.103956909179687362e-01 7.039941406249999867e-02 2.082894897460937367e-01 -3.627763671875000040e-01 2.460554193142915125e+01 9.342201878443409768e+00 9.755141136391808132e+00 3.233799024169171865e+00 2.500417143869734016e+00 4.542776054186830059e+00 4.178786283594877915e+00 4.684837587868506681e+00 2.455034692137411412e+01 7.408265810230530768e+00 9.916280013331354226e+00 3.105463261602872560e+00 2.544375460309286741e+00 4.736709818108536751e+00 3.964083539965232106e+00 4.756583985304497553e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.091393792292287155e-10 1.174073816406250080e+04 8.675900386718749360e+03 1.433812586425781319e+03 1.135162963867187569e-01 4.325871582031249885e-01 5.768585205078125000e-02 2.478581542968749940e-01 -1.664671630859375084e-01 1.174180384179687462e+04 1.019709918823242134e+02 1.437006464355468779e+03 -1.520829772949218728e-01 5.684190063476562971e-01 -2.351497802734374976e-01 -7.443090820312500688e-02 -7.324377441406250411e-02 2.429048044050734489e+01 9.586303762437811571e+00 9.708993570074184731e+00 3.054939110845972472e+00 2.358877461840214629e+00 4.349101351698147155e+00 3.823032923555615969e+00 4.587362942445952996e+00 2.466347478619441702e+01 7.730743729024505129e+00 9.635310141535304851e+00 3.135130010224383312e+00 2.457757852631722528e+00 4.420942147610122497e+00 4.339112537072181475e+00 4.804664007709926743e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.091143957785132466e-10 1.174285401953125074e+04 8.676172835937499258e+03 1.432898215576171879e+03 2.085945129394531361e-01 4.973603515625000249e-01 5.604455566406250228e-02 -7.246990966796874878e-02 -2.003381347656249881e-02 1.174047120898437424e+04 1.022555674591064445e+02 1.436318956542968863e+03 1.150220336914062474e-01 5.586096801757812758e-01 -1.208104248046874968e-01 -1.473967895507812542e-01 2.433332519531249960e-01 2.511914377036752200e+01 9.889497258439819305e+00 9.841729701642364603e+00 3.077030790313294517e+00 2.418086468055399951e+00 4.610165400018519932e+00 4.169729051990850976e+00 4.783736788422091379e+00 2.432578039537990477e+01 7.865534339547315845e+00 9.930301621688830238e+00 3.169174237497417668e+00 2.405713794643879133e+00 4.406399065064661613e+00 4.054096948229811481e+00 4.718456502777384820e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.090893456163138582e-10 1.173887237695312433e+04 8.676235904296874651e+03 1.432503578613281206e+03 1.516612548828125129e-01 5.434027099609375355e-01 1.292438354492187469e-01 -1.912849121093750104e-01 1.522332763671875033e-01 1.174394270898437571e+04 1.023122285461425776e+02 1.435842662841796937e+03 1.847835388183593774e-01 4.916594238281249973e-01 3.679052734374999717e-02 -1.596140747070312615e-01 -2.512559814453125262e-01 2.364683308968129438e+01 9.349168690819130489e+00 9.514148257632390582e+00 3.053572503118608950e+00 2.393006976341716552e+00 4.345160588517639866e+00 3.924170835121904677e+00 4.343611940463415699e+00 2.396020421807302014e+01 7.699480877842509230e+00 9.724375180761370530e+00 2.831760252932246313e+00 2.468909439165410724e+00 4.525813745388591158e+00 3.971617085724314933e+00 4.809604672282649318e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.090643755078954213e-10 1.174335079296874937e+04 8.676199843750000582e+03 1.433399521728515538e+03 7.351638793945312889e-02 5.029669799804687980e-01 -6.880279541015625611e-02 3.340643920898437313e-01 -2.383778076171874927e-01 1.173910787109375087e+04 1.028414408721923792e+02 1.436738484619140536e+03 2.442504882812500111e-01 3.631942138671874765e-01 7.687762451171875622e-02 -8.596966552734375266e-02 9.848974609374999689e-02 2.538354494848540099e+01 9.505520353807849432e+00 9.608307314731009185e+00 3.244533258027230360e+00 2.530235470154697630e+00 4.611759445038696725e+00 3.815308659118195944e+00 4.508890107775346934e+00 2.483198066925710989e+01 8.119149483405774248e+00 9.804455454844571705e+00 3.101087388108423326e+00 2.510416060379828895e+00 4.617729609234913823e+00 4.007879355084812190e+00 4.728825956358723381e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.090395321512960487e-10 1.174114699804687552e+04 8.676223380859375538e+03 1.434051132812500100e+03 1.101392822265624960e-01 3.024757690429687451e-01 -2.259579467773437378e-01 -9.232855224609375078e-02 1.077207031249999974e-01 1.174192877343749933e+04 1.024618777465820330e+02 1.437215061523437498e+03 6.861642456054686812e-02 3.857265624999999809e-01 -9.353936767578124867e-02 3.806831054687500049e-01 2.082689208984374873e-01 2.407039080184336299e+01 9.606738147701976871e+00 9.449023023395401566e+00 3.011264735002318282e+00 2.716984741584733243e+00 4.470343741189130249e+00 4.208678148910274253e+00 4.887342417810026873e+00 2.473945100851899070e+01 7.963164710897914667e+00 9.698835554299717998e+00 3.046633079614597506e+00 2.357715362721676922e+00 4.788053107315059620e+00 3.956983212050185550e+00 4.999790172129165988e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.090144686467998351e-10 1.173963785937499961e+04 8.676301154296874302e+03 1.435181292236328090e+03 4.199829101562500139e-03 4.656039428710937456e-01 -4.483806762695312642e-01 1.053748779296874993e-01 1.727762451171875047e-01 1.174393042968749978e+04 1.023530451049804668e+02 1.438453603515624991e+03 1.387276000976562507e-01 5.831069946289062500e-01 -1.523053588867187558e-01 1.583389892578125069e-01 1.287010498046874951e-01 2.435617523980214827e+01 9.109264281767067928e+00 9.730037139132331703e+00 3.146641169773443103e+00 2.496071961632015057e+00 4.342598138132024665e+00 4.211817163882718873e+00 4.592828399291723152e+00 2.377090724391652188e+01 8.046220131392169961e+00 9.785074315985246685e+00 3.175812153966261597e+00 2.531000932032327011e+00 4.269974393764101706e+00 3.953181958657971062e+00 4.952940026369896387e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.089896119479039474e-10 1.174388333984374913e+04 8.676193535156249709e+03 1.436972151611328172e+03 -3.996725463867187300e-02 4.467739868164062322e-01 2.928271484374999831e-02 3.416771850585937353e-01 4.257218017578124902e-01 1.173971982617187496e+04 1.032091428527832022e+02 1.440004158691406246e+03 1.442443237304687487e-01 5.019364013671875346e-01 -3.020558471679687385e-01 2.982537841796874950e-02 1.537216796875000013e-01 2.427768829790420568e+01 9.247596196800694557e+00 9.627240293842058705e+00 3.026569490360180748e+00 2.491679667526375486e+00 4.616981271299022360e+00 3.914734878231819870e+00 4.816093705078840159e+00 2.411824894218001702e+01 7.627992528641825309e+00 9.726779212510184180e+00 3.052136308845625923e+00 2.540667155994905890e+00 4.735500234109249362e+00 3.983171459535931103e+00 4.887351820981937323e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.089644083492918442e-10 1.174106076562499948e+04 8.675953853515624360e+03 1.437490669921874996e+03 1.976718139648437622e-01 3.900764160156249827e-01 1.885472412109374940e-01 -6.223272705078124883e-02 3.315014648437499822e-01 1.174123488671875020e+04 1.019355468139648480e+02 1.440654144531250040e+03 2.872283935546874993e-03 6.507826538085937917e-01 -1.703942871093749867e-01 -1.177404174804687481e-01 1.557329101562499873e-01 2.437443966073435320e+01 9.403984594814176035e+00 9.942002754180617075e+00 3.139770558645500920e+00 2.539330468516919570e+00 4.440200060131429538e+00 3.675370090663145017e+00 4.703796839559720055e+00 2.371406422262187874e+01 7.781350155700589966e+00 9.862099522039009969e+00 3.177019438842023646e+00 2.649997805051419686e+00 4.504997443625689435e+00 4.264587659998048785e+00 4.736663873090193988e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.089395783349892969e-10 1.173911623437500020e+04 8.677258761718749156e+03 1.434960291992187422e+03 1.041667175292968761e-01 5.138101196289062145e-01 -2.867156372070312487e-01 -3.079921875000000142e-01 2.967430419921874840e-01 1.174351356250000026e+04 1.029398652801513663e+02 1.437994882324218679e+03 3.114422607421874975e-02 4.554028930664062447e-01 -1.423106689453124962e-01 1.976835327148437627e-01 1.508004150390624964e-01 2.402081490272685116e+01 9.525596246515950938e+00 9.501513296809038778e+00 2.998856347563434888e+00 2.351088394959929051e+00 4.432026615043780815e+00 4.172269653232859810e+00 4.659502994512922491e+00 2.417801359846325226e+01 7.622920546844999201e+00 9.953522497589384344e+00 3.090390543694732983e+00 2.497439494363102419e+00 4.744059159130673109e+00 4.251986623297876022e+00 4.824228057949724757e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.089143280383382536e-10 1.174271629101562576e+04 8.675866589843750262e+03 1.432628594726562596e+03 1.212444458007812531e-01 6.238527832031249831e-01 -2.513471679687500071e-01 1.066907958984374960e-01 -9.887695312500000651e-05 1.174008216796875058e+04 1.026905264587402371e+02 1.435919755126953078e+03 -6.196142578125000272e-02 4.867535400390625155e-01 6.635034179687500366e-02 1.799163818359374861e-02 2.442092285156249876e-01 2.368155077918032703e+01 9.752322963380727572e+00 9.878081776485542420e+00 3.104198595332665622e+00 2.556012072987581707e+00 4.548184693769520948e+00 3.824892796720412491e+00 4.769013385904592894e+00 2.527632378301561289e+01 7.725861536147418107e+00 9.823618179311337073e+00 3.058030418050968979e+00 2.610366917813752519e+00 4.364429346422414646e+00 4.077463530089194599e+00 4.550248466817133242e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
-9.088894046279583432e-10 1.174095735937499921e+04 8.676050783203125320e+03 1.433814375732421922e+03 1.318115234374999944e-01 4.538544311523437513e-01 -7.836419677734375588e-02 3.435615844726562229e-01 -3.911881103515624791e-01 1.174198940429687536e+04 1.022388245544433545e+02 1.436767176269531319e+03 1.790720825195312449e-01 5.338968505859374991e-01 1.582530517578125129e-01 -1.170390624999999990e-01 2.559899902343749922e-02 2.435986138792768685e+01 9.774210012665218272e+00 9.679007152068713538e+00 2.960107003611316401e+00 2.648902121640277496e+00 4.776205813686326351e+00 4.201622038131128889e+00 4.578931079083081279e+00 2.372660321629270186e+01 7.745619291883394375e+00 9.611768387860136542e+00 3.068603659084573998e+00 2.451971088597075799e+00 4.137532889011274584e+00 3.940850507673924419e+00 4.724817113658790646e+00 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02 5.000000000000000000e+02
